Orbital Period,Planetary Radius,Transit Duration,Transit Depth, Star’s Effective Temperature, Star’s Radius, Star’s Surface Gravity, Disposition
1.49861,,2.871,2188.61,8590.0,,4.12,FP
6.2407826,16.0959,1.513,6114.0,4174.0,0.9,4.34197,APC
2.6796,11.8862,2.771,7590.0,5938.0,1.32,4.23,FP
6.1406417,26.5174686,2.3525428,9437.1831553,8298.0,1.87493,4.19,APC
11.0765063,12.8076,4.692,4400.0,6460.0,1.86,4.0,FP
0.6193401,8.84136,1.514,1853.0,7812.5,1.79,,FP
2.6400663,18.2671,3.368,1328.0,5155.0,2.72,,FP
2.5778717,18.687,3.472,1010.0,8321.0,3.16,3.75,FP
3.80509,8.57193,3.347,1280.0,6555.5,2.35,3.83,FP
2.99041,24.2511,3.952,1290.0,8542.0,3.56,3.66,FP
4.9865029,,2.441,1341.0,,,,PC
0.890967,2.89678,1.784,1100.0,5159.2,0.87,4.5,FP
2.1096805,3.6396725,2.1344043,1309.7297126,5673.0,0.940806,4.55383,CP
3.9729429,,3.653,4558.0,,,,PC
1.19888,20.5525,1.558,1169.03,7315.0,5.46,,FP
3.37644,,1.437,5791.2,8639.7,,3.96,APC
2.03905,6.42307,2.26,430.0,9003.0,2.68,3.94,FP
2.9424142,9.70968,4.073,1400.0,6854.0,1.79,4.1,FP
1.0793011,3.31116,2.196,1562.0,4349.3,0.67,4.62,FP
8.0428575,,9.504,18730.0,8286.0,,,FP
3.9392211,27.6744,2.379,1468.0,8715.0,4.12,3.55,APC
4.0157492,6.47219,2.706,1150.0,6585.0,2.07,3.94,FP
2.01976,7.3626,3.394,3963.85,7274.6,1.72,4.18,FP
8.1995368,1.9226211,2.1168277,903.3694431,4028.0,0.650533,4.55902,PC
1.748054,,2.122,670.0,,,,FP
2.65646,12.1711,2.475,773.369,6135.4,3.98,3.4,FP
2.65688,,2.615,1959.88,,,,FP
4.7201912,15.2105,4.416,6710.0,6696.0,1.8,4.08,CP
4.03349,23.4514,2.684,1530.0,11348.0,6.37,,FP
3.3295394,14.3988,2.77,2620.0,7965.0,2.35,3.98,FP
3.8615978,13.8394,1.678,1020.0,7396.0,2.45,3.89,FP
3.3448312,21.2012,3.322,13626.0,9364.0,1.76,4.32,KP
95.174,7.8498891,11.6316864,2600.061605,5723.2,1.51811,3.6,CP
8.8803281,3.20594,2.71,1238.0,5555.7,0.92,4.49,CP
28.580474,3.1455035,4.5139977,1081.396943,5555.7,0.920435,4.49,CP
38.3511223,3.2843583,5.9120193,1029.0917261,5555.7,0.920435,4.49,CP
1.4015183,1.4616853,1.1583061,593.7540922,3794.0,0.597007,4.67812,CP
8.5874668,5.3744721,5.1458902,1904.8131484,5929.0,0.987583,4.48275,FP
6.4474918,48.9878,2.643,9270.0,6477.6,1.69,4.13,FP
1.4136455,,1.448,2427.0,5869.0,,,FP
3.4040139,5.34279,4.837,935.0,9622.0,1.65,4.39,FP
13.7432169,25.7481,2.73,5046.0,5941.5,1.4,4.23,FP
8.47134,16.9325,6.989,540.0,5146.0,4.88,,PC
5.5025577,2.7049797,3.1711008,844.7022676,4965.0,0.784109,4.56,CP
1.7622537,2.5235818,0.8779711,733.5550822,4965.0,0.784109,4.56,CP
0.8474218,1.7536544,0.8758764,424.3932848,5300.0,0.846387,4.56,CP
4.8420438,1.6177405,2.4105648,318.6638392,5300.0,0.846387,4.56,CP
2.14056,1.83828,2.029,355.8315803,4567.0,0.84,4.39,FP
12.71672,2.7546,2.529,388.126,5711.1,1.27,4.24,APC
4.1269046,17.0952,4.405,10831.0,6888.0,1.59,4.23416,CP
5.5402372,17.4013,7.713,2710.0,6415.0,3.39,3.49,PC
5.9294089,,2.928,14536.0,,,,APC
5.2958813,13.3622,2.882,5100.0,5958.7,1.93,,APC
4.4350025,9.91393,2.252,2085.0,9706.0,1.87,4.29,FP
1.4287976,9.00484,2.93,1768.0,9224.0,1.65,4.37,FP
2.1702725,15.2590586,2.1417853,5156.7735359,9218.0,1.8527499,4.27,PC
24.2544697,,17.486,8802.0,8381.3,,,PC
0.33759,2.96097,1.351,529.0,7387.0,1.37,4.39,FP
1.67346,5.10182,2.54,390.0,10445.0,2.45,4.09,FP
2.5152549,13.4294,2.386,1870.0,5915.0,2.11,3.82,FP
0.4628844,1.3543237,0.5588219,4489.9119215,3043.0,0.188624,5.09707,CP
0.70902,5.18865,2.49,570.0,8999.0,2.36,4.05,FP
2.237462,10.2256,2.991,4281.0,7050.0,1.66,4.19,PC
1.9173816,17.5081,1.466,664.0,8129.0,7.39,,PC
9.6926509,13.5133,2.819,1393.0,6012.0,3.51,3.39,FP
1.7753644,9.49405,2.034,878.0,9598.0,3.23,3.81,PC
1.8286961,21.4433,3.37,7283.0,6046.3,1.23,4.43,FP
14.8626982,26.5090911,3.3250502,8264.2193919,5705.0,1.73364,3.97,FP
2.0881134,5.41738,2.307,730.0,6255.8,1.7,4.11,FP
1.25562,2.95064,2.304,290.0,5717.0,1.72,3.97,FP
7.6047417,6.14418,5.23,1200.0,9139.0,1.8,4.29,FP
4.8173797,1.71137,1.323,1800.0,4651.0,0.69,4.56937,FA
5.2651271,11.2446,2.463,3450.0,8728.0,1.7,4.32,FP
5.0095595,36.2553,3.353,8700.0,6527.0,1.75,4.11,APC
6.1600888,8.22262,1.67,1120.0,5772.0,1.55,4.07,FP
3.8529998,15.4014,3.225,8913.0,6893.4,1.57,4.22,KP
1.06884,10.3628,2.512,470.0,9222.0,4.94,3.42,FP
5.4561177,5.78741,3.1,1360.0,7465.0,1.51,4.31,FP
1.7380504,4.42263,1.496,956.0,6026.0,1.45,4.16,FP
1.99143,,4.136,16745.8,9458.2,,,FP
5.7785318,42.6903,2.348,4990.0,8224.0,2.92,3.81,FP
1132.0244686,30.6957,4.119,18121.2,5984.0,2.07,3.98,APC
6.1982658,7.84585,1.912,3896.0,5722.0,1.11,4.35582,APC
1.41072,8.4993,2.623,500.0,5197.0,3.84,,FP
6.5601782,28.2675,4.058,2474.0,9976.0,2.62,4.01,PC
0.44482,10.8884,1.058,1610.0,7184.0,1.88,4.1,FA
1.532703,10.8699,2.698,1250.0,6023.1,1.39,4.24,FP
0.7131492,4.89712,2.428,450.0,5128.9,1.93,3.88,FP
4.52318,,5.099,25109.1,,,,FP
25.8386422,4.31235,5.209,1806.0,5769.0,1.03,4.43,CP
0.78381,3.89595,1.443,426.099,7842.0,1.72,4.22,FP
4.4652986,14.5331,2.502,14440.0,6051.2,1.18,4.35,KP
3.062624,,1.767,580.0,5086.8,,,PC
11.0708575,2.3337648,2.1937617,1149.7328034,4356.0,0.700727,4.53491,CP
2.6380089,12.8098,3.55,1683.0,7495.0,2.5,3.88,FP
2.7260173,4.98036,2.703,1165.0,5256.0,0.79,4.59,FP
2.86876,8.48351,2.422,1030.0,8342.0,2.65,3.9,FP
0.5590256,4.22851,0.688,660.0,,1.35,,FP
2.958148,4.47387,3.769,980.0,6294.0,1.58,4.13,FP
0.98736,3.41784,1.464,370.0,6301.3,1.69,4.07,FP
3.99307,6.35126,4.783,3892.81,4731.1,0.93,4.35,FP
8.6795072,24.132,3.628,10160.0,6057.0,1.14,4.43,FP
6.5560604,13.1465,2.703,861.0,8918.0,4.58,3.51,APC
1.3812787,5.91488,2.4,1573.0,6483.0,1.38,4.28,FP
2.2813432,12.7387194,1.1601933,1126.6619488,6174.0,2.35511,4.27404,APC
5.48923,11.8401,3.29,910.0,6004.0,1.62,4.06,FP
7.3845072,23.6091,4.531,25160.0,6149.2,1.43,,FP
0.43889,6.69456,0.947,650.0,7111.0,2.32,3.91,FP
2.3359622,18.3852989,6.0165684,3066.2492749,7577.0,2.0780001,4.05,FP
6.8674054,2.4024,3.488,779.0,6051.5,1.03,4.48,PC
14.431887,3.73311,3.265,1687.0,6051.5,1.03,4.48,PC
12.64001,,6.893,9458.38,5195.1,,,FP
10.5739824,9.43898,4.04,5460.0,6519.0,1.27,4.36,CP
9.9783319,2.0515332,4.2281711,179.2248456,6073.5,1.47131,4.1,KP
4.4247042,8.3621,1.318,2447.0,6594.0,1.49,4.23,CP
2.2222094,1.39527,2.461,87.0,6594.0,1.49,4.23,KP
4.7182888,15.2763,4.046,3000.0,6112.0,2.74,,APC
1.0082361,1.7202,1.41,228.0,5795.29,1.13,4.438,CP
1.2168732,3.43106,0.86,1240.0,4634.6,0.78,4.51,CP
1.4520486,1.404,1.339,393.0,4184.0,0.69,4.57376,CP
4.731977,6.97384,0.361,3470.0,4223.45,0.66,4.61744,APC
6.1182129,6.1579891,0.6671441,1805.1895773,5427.0,0.890109,4.51461,PC
3.0197807,17.9176077,3.5896763,12016.7483851,7128.0,1.58815,4.23768,APC
14.4204896,4.7909139,5.1737619,1061.4991496,6383.0,1.41048,4.24518,PC
1.0697621,1.60037,1.356,376.0,4946.0,0.8,4.53834,CP
3.0726434,19.9197757,2.2602485,10471.4949697,7164.0,1.55831,4.25661,CP
0.6763235,1.700035,4.916459,30.1617977,8475.0,2.9486499,3.82228,FA
2.8997405,10.0433,1.849,13760.0,5224.0,0.82,4.55801,KP
0.8533534,12.600718,1.2018737,25080.3290695,3658.0,0.608076,4.438,PC
6.9561134,12.090823,3.3628003,15989.231101,5387.0,0.940037,4.46259,CP
2.8879675,,3.6626399,23489.3314084,5780.0,,4.438,APC
13.001789,3.84805,4.4847322,1339.5837664,5914.0,1.00826,4.46,CP
2.7556532,6.4145519,3.3967282,2854.4589288,4993.0,0.696945,4.66918,FP
4.8962484,3.5246468,2.362418,1186.0289925,4528.99,0.799965,4.48318,PC
1.0318213,28.2906,1.599,5577.0,5810.6,1.49,4.13,APC
0.78999,1.99,1.153,5750.0,5558.0,1.1,4.43,FP
12.80758,11.4222,3.596,27112.7,5094.4,0.63,,FP
11.35626,12.9372,6.047,2190.0,6314.0,2.14,3.87,FP
0.6412558,4.841202,1.1161082,1029.5348333,5854.65,1.47292,4.1262,FP
2.3109689,17.30428,3.4303821,6829.4236495,6371.0,1.95411,3.94807,KP
7.4341456,1.97737,2.424,701.0,5064.0,0.78,4.57887,CP
2.650232,15.9327,2.03,6449.0,7400.0,1.94,4.11,CP
6.1095756,2.19963,2.441,510.0,5587.0,0.91,4.51,PC
12.4379715,24.6478297,1.7137815,123693.2601599,3275.0,0.476997,4.75761,APC
29.871853,2.4078494,4.6960535,712.5668187,5393.86,0.735511,4.67802,PC
0.6858178,0.9996714,1.3936363,148.2277582,5142.0,0.82354,4.54622,PC
0.8675883,1.4302423,1.3814953,321.4840933,5011.22,0.74524,4.6136,PC
18.840891,2.00342,5.765,331.0,6093.0,1.22,4.32207,CP
5.1396666,2.259057,0.8991981,769.5996824,5374.0,0.815924,5.96065,CP
9.4280902,2.49195,1.377,799.0,5374.0,0.82,5.96065,CP
27.6438617,3.68027,5.321,560.0,5873.0,1.62,4.043,CP
6.267832,1.99779,2.789,321.0,5950.0,1.15,4.438,CP
15.5174519,2.43592,5.322,434.0,5780.0,1.34,4.438,PC
4.6274206,1.43332,4.6582573,152.4142924,5780.0,1.34,4.438,PC
22.092974,2.33525,5.813,435.0,5885.0,1.24,4.27782,PC
0.4090681,1.1833779,0.6165726,1281.2294665,3328.0,0.308799,4.91612,CP
23.5407467,2.11441,4.025,956.0,5236.0,0.75,4.63898,CP
0.4702719,1.4344026,1.3258819,209.49313,5466.0,0.92499,4.48625,CP
9.8130697,2.67352,3.91,630.0,6240.0,1.06,4.46607,PC
4.7842093,2.14401,2.947,390.0,6240.0,1.06,4.46607,PC
6.3170657,2.4720516,2.4466954,688.3375977,5180.0,0.83031,4.54308,PC
4.5057387,1.7133121,1.885675,428.7456455,5180.0,0.83031,4.54308,PC
1.2273079,3.6075647,4.8114753,66.4147779,6906.0,4.12041,4.438,FA
8.0970819,2.6354043,3.127852,4723.0724376,3391.0,0.381586,4.84373,CP
,3.492429,3.417725,2167.3207374,5780.0,0.604385,4.64751,FA
2.3691849,1.614201,1.6840374,699.3113402,5780.0,0.604385,4.64751,PC
5.13002,8.86428,4.78,3376.0,5430.7,1.58,4.4,PC
2.0439268,1.0924808,1.008937,465.1929875,3407.0,0.473603,4.7606,CP
16.5379864,2.51948,2.796,608.0,5781.0,1.03,4.43068,CP
11.0619937,1.6184944,1.7587777,3249.1164334,3248.0,0.275364,4.95407,CP
6.5886877,2.12746,1.678,852.0,4920.0,0.71,4.64,CP
4.3135263,1.17405,1.874,274.0,4920.0,0.71,4.64,CP
2.6794168,13.6925582,2.988801,13578.3447901,6075.0,1.14394,4.38,PC
3.6231364,18.4921,2.385,17749.0,6458.8,1.35,4.32,APC
18.712253,10.3984,6.475,6066.0,6125.0,1.27,4.29,CP
6.3768174,,2.752,2760.0,6393.0,,,APC
2.7759678,15.4018,3.074,13613.0,6140.0,1.24,4.32,KP
9.155934,2.4949092,3.1412022,908.2412562,5219.0,0.82204,4.55718,FA
6.30556,,2.946,860.0,,,,FP
6.8424983,16.4578474,3.3079378,8029.880305,5766.0,1.1282001,4.438,FP
3.5686777,20.2503751,2.5811179,20121.1854664,6046.0,1.28529,4.26929,APC
2.1779407,1.28228,2.098,110.0,5801.89,1.26,4.25132,CP
2.8791023,12.0920506,2.7497683,11426.6170088,5583.0,1.1145999,4.33946,KP
11.3125266,2.686447,2.5943007,861.7265878,5290.0,0.854841,4.53286,PC
1.4200248,12.5242,1.431,23730.0,4910.0,0.77,4.57248,KP
1.8718991,2.40733,1.475,920.0,4201.0,0.75,4.5079,PC
5.9711357,1.8721145,1.5478671,1437.1086027,3834.0,0.490737,4.74552,CP
15.5324385,2.013576,1.7640717,2937.4953214,3382.0,0.369306,4.85532,CP
1.880531,1.4548629,1.1911684,1214.0066593,3382.0,0.369306,4.85532,CP
3.0929386,1.2815317,0.8776502,254.2319025,4884.29,0.750598,4.59034,KP
6.7650398,1.39215,1.421,269.0,4884.29,0.75,4.59034,KP
3.4231002,35.4084057,2.4377583,8643.1016455,5620.9,2.6126101,3.6,FP
2.5272822,2.2007181,1.265861,1847.4872236,3624.0,0.49012,4.74607,CP
20.7724316,3.91576,5.508,1415.0,5625.56,0.97,4.46798,CP
52.5637056,3.28372,6.5,1193.0,5625.56,0.97,4.46798,CP
6.3634106,4.4784698,2.692302,2368.6952027,5103.0,0.859483,4.50257,CP
5.2544884,2.1916,2.898,567.0,5958.0,0.99,4.48217,CP
5.222621,3.7216015,4.693629,15867.9920175,3453.0,0.275946,4.95337,FP
8.4953513,5.2961699,0.9060555,718.4869448,10012.0,1.88016,4.29876,PC
1.2174936,12.9438,2.57,6969.0,6596.04,1.46,4.2467,KP
2.7324809,18.2785375,2.2139341,9548.2806012,6695.0,1.61271,4.17494,KP
10.1802014,12.3422,4.613,11500.0,5623.0,1.04,4.4,CP
16.6828999,17.1854,1.804,2054.0,6423.0,2.63,3.74,FP
4.86709,7.42915,3.103,4210.0,5814.3,1.15,4.34,CP
3.354053,,1.8984151,6389.1712796,8181.0,,,FP
2.1853174,14.8742,1.656,1168.0,8332.0,4.02,3.54,FP
5.7121916,15.4584,4.775,7555.0,6720.0,1.79,4.09,PC
5.0037857,6.77338,4.154,1950.0,6109.0,1.09,4.42,FP
1.1623941,8.21669,1.266,1099.0,5843.7,2.23,3.82,FP
2.9551881,5.60201,1.361,230.0,5054.0,6.17,,FA
0.2666485,1.30468,1.075,230.0,4154.0,0.71,4.53,FP
23.28798,14.6492,3.462,120.0,5047.0,8.95,,FA
0.4721054,1.3988866,1.6995515,45.2185132,7269.0,1.93752,4.08,FA
6.98301,13.6402,3.472,270.0,5118.0,8.4,,FA
3.3399432,,4.2534704,9074.0787832,5095.6,,,PC
3.9943,11.9767,4.876,550.0,4939.0,5.11,,APC
4.4902667,5.56985,2.758,2513.0,5899.0,1.23,4.29,PC
0.86673,3.54647,1.089,662.925,5904.0,1.25,4.31,FP
5.147905,18.0411,5.405,3710.0,6064.0,2.9,3.57,CP
5.0267996,12.9814741,2.754044,6358.0060702,6434.0,1.4782799,4.21,CP
2.6277641,,2.997,490.0,3294.0,,,FP
10.82661,11.5303,6.877,5890.0,5113.0,0.68,4.71,FP
0.8165295,4.12435,2.294,468.0,8911.0,1.85,4.26,FP
1.4014167,11.8932,3.661,2730.0,8014.0,1.6,4.32,FP
4.95898,,1.831,230.232,3295.0,,,FP
5.8574075,13.8892762,5.8548029,6489.7302346,5982.9,1.67987,4.03,CP
1.4147363,,2.429,990.0,4980.0,,,FP
1.077774,10.1773,2.682,2680.0,7274.0,1.58,4.25,FP
2.7536237,11.1685,2.39,1460.0,5647.0,2.41,3.68,FP
1.6534102,6.07704,3.102,600.0,6928.0,1.46,4.29,FP
1.2456423,3.80598,1.354,691.0,6194.0,1.5,4.16,FP
3.4272549,7.7503736,5.9083927,569.4677099,6338.0,2.0707099,3.9,FP
10.9115374,18.4382,3.269,1039.0,9195.0,3.37,3.75,FP
0.46741,7.77804,1.25,1592.12,7960.5,1.77,4.23,FP
2.1575124,11.8527,2.236,550.0,8326.0,3.87,3.58,FP
1.577609,9.73924,1.646,1055.0,7856.0,2.91,3.78,FP
1.59782,3.59995,1.49,1713.69,5037.6,0.79,4.72,FP
1.23852,7.11712,3.138,440.0,6524.0,3.4,3.5,FP
1.1025238,15.8737,2.321,2919.0,9218.0,2.0,4.21,FP
1.597226,,5.3721722,3834.1260621,,,,FP
1.76589,4.06597,3.807,730.0,6221.0,1.55,4.13,FP
1.36991,11.8886,4.156,1170.0,7339.8,3.64,3.56,FP
3.66505,7.19016,2.346,910.0,6370.0,2.32,3.81,FP
2.0560153,17.2767,2.773,17453.0,6485.0,1.24,4.37,CP
2.25505,,3.034,658.0,,,,FP
1.902606,19.576504,2.3653693,8984.9897271,9918.0,1.82241,4.32,CP
1.0960111,9.05714,3.167,2150.0,6083.0,1.58,,FP
7.00776,8.1288,2.68,3666.99,6347.0,1.22,4.23,FP
6.1461734,6.96236,5.386,1034.0,6153.0,1.5,4.15,FP
4.1812866,15.448,4.394,4280.0,6146.0,2.31,3.78,FP
2.9798592,4.92227,2.737,580.0,9024.0,1.89,4.24,FP
6.72694,5.19273,2.649,1070.0,6745.0,1.53,4.23,FP
10.9554897,22.7316,6.772,370.0,8522.0,6.79,,FP
0.6171788,7.26341,1.433,519.0,9603.0,3.14,3.83,FP
1.5309799,6.01061,1.37,654.0,6298.0,2.38,3.77,FP
5.0625809,15.2343,3.69,2884.0,7664.0,2.76,3.81,PC
9.9385448,,3.933,8500.0,,,,APC
0.8229,,2.068,2660.0,8078.0,,3.8,FP
7.6316384,12.4425,2.054,4580.0,6338.3,1.49,4.16,APC
0.50261,6.28067,1.127,1120.0,6941.0,1.67,,FP
0.5175204,,1.0433667,1347.965557,5095.6,,,APC
8.905407,12.3602,2.71,6702.0,6659.0,1.41,4.29,PC
3.6458046,2.93272,1.828,1168.0,5053.0,0.88,4.48,PC
8.0637954,9.29431,0.804,2301.0,5053.0,0.88,4.48,PC
1.41853,3.93221,2.728,560.0,6329.0,1.68,4.08,FP
6.5344463,15.3823,2.774,3240.0,7715.3,2.67,3.96,FP
2.013653,9.0269074,2.1214907,822.8974252,10310.0,2.67713,4.01,FP
6.4902646,3.24146,2.545,1080.0,5999.0,0.96,4.52,PC
6.54692,5.62882,4.589,2400.0,6034.0,1.12,4.39,PC
2.590266,9.54526,4.378,700.0,5855.0,3.22,3.45,FP
6.74657,16.2785,1.803,2970.0,5910.7,2.57,3.59,FP
5.2273176,,3.572,2856.0,3593.0,,,FP
3.7983639,13.7263,1.594,3194.0,9500.0,2.36,,FP
8.2916,6.71582,3.361,470.0,5119.0,3.1,,FA
5.13664,7.04152,4.45,930.0,9238.0,2.32,4.08,FP
1.2918334,,1.429,1224.0,4630.4,,,PC
1.5166573,7.73846,1.607,1590.0,6905.3,2.0,4.03,FP
1.13345,3.03424,1.894,490.0,6223.0,1.4,4.23,PC
0.71933,3.45648,1.474,478.823,5758.0,1.44,4.21,FP
12.6017,3.34292,4.835,800.0,5861.6,1.21,4.3,FA
2.5798051,25.2815,3.413,5740.0,6116.5,1.49,4.18,FP
5.4499753,5.28759,4.319,973.0,6220.5,1.79,3.99,PC
1.6256942,32.1007,1.988,1720.0,6628.0,3.96,3.43,FP
1.67546,6.44889,1.202,1250.0,6745.5,1.78,4.09,PC
7.57193,10.2119,2.656,420.0,9146.0,4.72,3.45,FP
5.9382163,18.5099,2.244,6171.0,6775.5,2.09,3.97,APC
9.4341589,6.3734064,2.8505348,4001.924935,5450.4,0.938168,4.48,KP
2.09989,10.1564,0.908,27336.4,6025.3,1.04,4.46,FP
1.44127,9.20279,2.605,2750.0,8009.0,1.65,4.29,FP
1.08697,4.98445,1.967,860.0,5751.0,1.69,4.0,FP
0.68601,,1.614,910.0,,,,FP
3.4648951,9.72728,1.046,1339.0,8455.3,2.54,3.95,PC
14.152,10.6751,3.599,3800.0,5823.9,1.28,4.6,FP
0.2580006,6.2776081,0.5351356,812.7310325,9035.0,2.08687,4.16,PC
2.27456,13.266,3.32,1020.0,6777.0,3.35,3.55,FP
0.98999,3.95137,2.05,420.0,6208.0,1.84,3.99,FP
1098.2258586,5.13949,6.121,4496.0,4582.0,0.74,4.55,PC
0.5596691,24.4148,1.478,4538.0,8368.0,2.3,,APC
1099.2560385,23.8658,5.661,2970.0,8494.0,2.18,,PC
3.01106,7.20703,3.073,1617.22,6516.0,1.63,,FP
,21.0557,4.149,54500.0,4503.5,0.86,4.42,FP
1.35932,10.3751,2.831,2840.0,5421.0,0.94,4.46,FP
1.71614,14.1349,2.038,681.449,5511.5,4.92,3.28,FP
2.0845434,13.4432705,2.017038,12504.825019,5638.0,1.10646,4.35,CP
1.74626,5.62786,3.88,1110.0,8348.0,1.8,4.24,FP
1.2427,6.05271,1.563,663.745,5624.8,2.14,3.92,FP
8.66698,27.4804,6.104,9854.3,6322.2,2.52,3.77,FP
21.216464,13.1431,3.045,6499.0,5925.0,1.55,4.1,KP
,11.3282,9.597,7440.0,5791.0,1.21,4.29,FP
2.4611008,12.3334,3.13,1795.0,5429.5,1.63,4.01,FP
0.783879,9.6813253,1.4870966,274.5156373,4975.0,5.3874698,,FP
0.99837,5.29489,1.632,2730.0,6082.0,1.13,4.39,FP
1.97741,17.5768,6.549,5470.0,6742.0,2.11,3.95,FP
9.07768,,2.78,19171.9,8393.7,,4.01,FP
2.51266,13.3617,2.411,2790.01,5988.0,2.3,4.08,FP
4.7947749,18.3428,4.799,6864.0,6333.0,2.18,3.86,KP
,18.6201,4.23,8410.0,5865.0,0.97,4.49,FP
1.8932775,21.043,3.118,3415.0,6904.3,2.04,4.05,FP
3.77188,10.0329,2.923,450.0,10097.0,4.62,3.52,FP
0.88654,24.9348,1.679,870.0,6919.0,4.27,3.36,FP
1.83641,10.6176,2.222,470.0,9542.0,5.03,,FP
1.80794,20.9267,2.17,540.0,4628.0,8.61,,PC
12.5343031,8.71775,4.572,1517.0,7275.0,2.51,3.91,FP
3.581083,17.1017,3.454,760.0,9503.0,5.96,,PC
35.4028219,21.7639,4.221,12666.0,7455.0,1.78,4.17,FP
3.7628372,17.3305867,3.956,11360.0,6979.2,1.58746,4.22,PC
3.10315,,3.535,1760.07,9050.3,,3.96,FP
,10.4319,8.06,3010.0,7519.0,1.7,4.22,FP
5.6318074,4.8217692,3.4553092,1186.1481873,5669.9,1.38826,4.16,FP
2.06313,11.9118,2.157,600.0,6716.5,4.77,3.24,FP
1.51233,11.1245,2.59,640.0,9447.0,4.35,3.54,FP
1.7498117,8.13315,1.641,2549.0,6222.3,1.53,4.15,FP
1.9734615,16.6678,3.69,1295.0,7962.9,3.62,3.6,FP
0.73772,4.68288,1.057,980.0,6001.0,1.49,4.14,FP
1.1020719,4.33066,0.864,580.0,6011.0,1.73,4.04,PC
1.2198382,18.2179311,2.8341804,12160.1096043,7398.5,1.60242,4.25,KP
4.608,7.99698,3.383,3213.22,5935.0,1.28,4.29,FP
0.361112,6.69136,0.756,710.0,6056.9,1.95,3.99,FP
5.33155,14.6101,6.191,4220.0,5917.0,2.22,3.78,CP
6.15952,3.90515,3.834,1230.0,6175.9,1.09,4.44,FA
4.7321735,14.269,2.589,8121.0,6739.0,1.56,4.21,KP
3.46608,20.8363,4.403,1620.0,7249.8,3.02,3.69,FP
8.7094632,20.9625,3.027,4510.0,5597.0,1.59,4.03,CP
4.7126743,6.97602,1.061,1941.0,5626.5,1.55,,APC
1.0357235,15.828,1.366,480.0,4963.0,7.83,,FP
2.4727425,23.6289,2.341,2929.0,6057.7,2.13,3.84,FP
13.3118,2.67981,4.492,750.0,6011.0,0.98,4.5,FA
2.7684331,4.61938,4.223,3234.0971112,5388.0,0.98,,PC
2.5287981,2.29951,1.286,387.0,5740.2,1.19,4.3,PC
16.2016817,2.38101,2.792,885.0,5071.0,0.78,4.58,CP
2.8641388,15.5276,2.417,9597.0,6082.0,1.53,4.13,KP
5.2469991,5.46087,3.45,1180.0,6651.0,1.44,4.27,FP
0.7438074,9.77911,1.377,633.0,5182.0,4.04,,FP
3.9401791,25.3897,1.991,13317.0,7170.0,1.51,4.31,FP
1.3433022,4.72169,0.662,1052.0,6713.0,1.45,4.27,PC
1.4013505,3.7143,1.562,1532.0,5521.0,0.94,4.48,FP
2.1679,5.32848,1.39,560.0,10596.0,2.0,4.27,FP
2.3866952,9.72386,2.654,586.0,5017.0,4.73,,FP
7.764691,15.6068,3.185,24530.0,5404.7,0.99,4.4,APC
1.5982014,2.28827,2.254,296.0,6594.0,1.49,4.23,PC
6.453624,1.35756,3.582,200.0,7257.0,1.02,4.64,PC
1.7126115,2.01928,3.128,340.0,5932.2,1.0,4.48,FP
0.7522775,6.75509,1.073,1301.0,7325.2,1.77,,FP
5.8089284,3.79308,5.137,1111.0,6406.0,1.27,4.34,FP
1.49446,4.21366,2.114,890.0,6587.0,1.43,4.27,FP
3.3326189,15.6399082,3.5620066,8310.5066162,5768.2,1.6948299,4.0,KP
5.0172146,13.5478019,3.7363301,14236.9594003,5930.0,1.10013,4.4,KP
2.1436364,18.0537588,3.1539349,9203.7552743,6148.0,1.77061,4.01,KP
4.5421594,17.3816,4.294,9760.0,5939.3,1.73,4.0,KP
4.2311173,14.6260711,4.3531635,7261.2759361,6671.0,1.6640199,4.14,CP
12.0557353,2.39173,1.959,807.0,5504.0,0.83,4.58,CP
15.2521892,2.8346585,1.3463514,871.2527446,5473.0,0.949022,4.46488,APC
8.2491871,8.0476984,4.9807847,117724.0282614,2990.0,0.165066,5.13581,FP
12.1582804,1.9160277,2.1406837,3430.7762638,3429.0,0.3232,4.90092,FA
0.98933,1.8303854,1.0357615,1519.669587,3455.0,0.465258,4.76798,CP
34.9270483,18.8285063,2.7546907,110264.9392094,3496.0,0.389199,4.9,FP
1.7729239,14.9468862,1.8255671,26694.3797428,4769.0,0.687841,4.64845,FP
4.076684,17.5223182,4.4132181,10459.727229,6531.44,1.64302,4.13711,FP
0.9150623,5.386904,0.6662728,4304.9322224,3810.0,0.701237,4.56875,PC
0.901465,3.4348127,2.5562155,3156.5658264,3896.0,0.611023,4.64192,FP
7.31898,8.79673,3.771,3809.3,5926.0,1.3,4.27,FP
1.9495403,1.3929217,0.8060618,2089.2444115,3414.0,0.260187,4.97292,CP
1.8646725,12.8352,1.028,570.0,9898.0,3.4,3.77846,PC
37.4590076,20.3559,2.863,5850.0,5730.0,1.5,4.09817,APC
20.0795217,2.7170462,1.2186554,1065.5355707,4763.0,0.777584,4.54306,PC
1.8497201,11.2477,1.757,5750.0,6019.0,1.24,4.438,FP
2.1721416,18.0850347,2.7480823,17864.5520776,6198.0,1.30937,4.27912,FP
3.623909,6.9347137,2.6568012,26979.8210456,3514.0,0.414101,4.81377,FA
6.9744232,37.9891,2.124,9189.0,5821.7,1.86,3.97,FP
7.3315684,2.77433,1.287,893.0,4871.6,0.84,4.48,PC
